3.999158e+002,0.000000e+000
4.000363e+002,4.380173e-002
4.001569e+002,4.721563e-002
4.002774e+002,4.418838e-002
4.003979e+002,3.507450e-002
4.005184e+002,2.165897e-002
4.006390e+002,6.590345e-003
4.007595e+002,-7.644276e-003
4.008800e+002,-1.904358e-002
4.010005e+002,-2.632286e-002
4.011211e+002,-2.896705e-002
4.012416e+002,-2.704473e-002
4.013622e+002,-2.125244e-002
4.014827e+002,-1.273913e-002
4.016032e+002,-3.028437e-003
4.017237e+002,6.282406e-003
4.018443e+002,1.385926e-002
4.019648e+002,1.864143e-002
4.020853e+002,2.007682e-002
4.022058e+002,1.814193e-002
4.023264e+002,1.331770e-002
4.024469e+002,6.490040e-003
4.025674e+002,-1.274716e-003
4.026880e+002,-8.821041e-003
4.028085e+002,-1.520547e-002
4.029290e+002,-1.981576e-002
4.030496e+002,-2.237885e-002
4.031701e+002,-2.297508e-002
4.032906e+002,-2.193036e-002
4.034111e+002,-1.973060e-002
4.035317e+002,-1.688070e-002
4.036522e+002,-1.385867e-002
4.037727e+002,-1.110908e-002
4.038932e+002,-8.987992e-003
4.040138e+002,-7.794918e-003
4.041343e+002,-7.731289e-003
4.042549e+002,-8.844288e-003
4.043754e+002,-1.097865e-002
4.044959e+002,-1.372431e-002
4.046164e+002,-1.647292e-002
4.047370e+002,-1.842859e-002
4.048575e+002,-1.875135e-002
4.049780e+002,-1.680676e-002
4.050985e+002,-1.229935e-002
4.052191e+002,-5.457696e-003
4.053396e+002,3.008363e-003
4.054601e+002,1.198155e-002
4.055807e+002,2.021027e-002
4.057012e+002,2.660761e-002
4.058217e+002,3.029285e-002
4.059423e+002,3.079593e-002
4.060628e+002,2.808977e-002
4.061833e+002,2.258615e-002
4.063038e+002,1.507615e-002
4.064244e+002,6.559497e-003
4.065449e+002,-1.817273e-003
4.066654e+002,-9.033752e-003
4.067859e+002,-1.431128e-002
4.069065e+002,-1.715165e-002
4.070270e+002,-1.741810e-002
4.071476e+002,-1.530333e-002
4.072681e+002,-1.129772e-002
4.073886e+002,-6.060410e-003
4.075091e+002,-3.345249e-004
4.076297e+002,5.125479e-003
4.077502e+002,9.714055e-003
4.078707e+002,1.297700e-002
4.079912e+002,1.467131e-002
4.081118e+002,1.480304e-002
4.082323e+002,1.360807e-002
4.083528e+002,1.151565e-002
4.084734e+002,9.020742e-003
4.085939e+002,6.627721e-003
4.087144e+002,4.746684e-003
4.088350e+002,3.621766e-003
4.089555e+002,3.348713e-003
4.090760e+002,3.865471e-003
4.091965e+002,4.999300e-003
4.093171e+002,6.480085e-003
4.094376e+002,7.994588e-003
4.095581e+002,9.244953e-003
4.096786e+002,9.957847e-003
4.097992e+002,9.943540e-003
4.099197e+002,9.129314e-003
4.100403e+002,7.571034e-003
4.101608e+002,5.453434e-003
4.102813e+002,3.046701e-003
4.104018e+002,6.742707e-004
4.105224e+002,-1.382634e-003
4.106429e+002,-2.932940e-003
4.107634e+002,-3.884671e-003
4.108839e+002,-4.238465e-003
4.110045e+002,-4.045158e-003
4.111250e+002,-3.366754e-003
4.112455e+002,-2.253817e-003
4.113661e+002,-7.488129e-004
4.114866e+002,1.080751e-003
4.116071e+002,3.125521e-003
4.117277e+002,5.213765e-003
4.118482e+002,7.112459e-003
4.119687e+002,8.589157e-003
4.120892e+002,9.442394e-003
4.122098e+002,9.566788e-003
4.123303e+002,8.985527e-003
4.124508e+002,7.847565e-003
4.125714e+002,6.383403e-003
4.126919e+002,4.820353e-003
4.128124e+002,3.342068e-003
4.129330e+002,2.027093e-003
4.130535e+002,8.430851e-004
4.131740e+002,-3.294924e-004
4.132945e+002,-1.645463e-003
4.134151e+002,-3.218876e-003
4.135356e+002,-5.076992e-003
4.136561e+002,-7.122449e-003
4.137766e+002,-9.151016e-003
4.138972e+002,-1.087280e-002
